,Engine CC
3090,1757.6
3091,1950.90625
3092,1891.588235
3093,1615.370787
3094,2208.090909
3095,2934.631579
3096,2011.555556
3097,1108.0
3098,1180.545455
3099,1506.5
3100,2247.333333
3101,1645.133333
3102,1794.0
3103,1773.7
3104,2081.375
3105,2294.764706
3106,1805.924528
3107,2316.0
3108,2031.469388
3109,2284.133333
3110,1472.826087
3111,1424.857143
3112,899.0
3113,1466.307692
3114,1470.909091
3115,1452.0
3116,1837.363636
3117,1090.4
3118,1854.2
3119,2876.0
3120,2748.333333
3121,2994.666667
3122,2095.185185
3123,1774.8125
3124,1382.75
3125,868.3333333
3126,1308.285714
3127,996.0
3128,1593.111111
3129,2239.666667
3130,2326.358974
3131,1373.75
3132,2336.52
3133,1374.046512
3134,2998.0
3135,2719.842105
3136,3005.4
3137,1642.875
3138,2697.368421
3139,1372.666667
3140,1836.875
3141,1754.4
3142,2972.307692
3143,1969.0
3144,1095.777778
3145,1741.0
3146,998.0
3147,3071.0
3148,2084.37931
3149,1802.774194
3150,2234.4
3151,1337.714286
3152,1746.944444
3153,1498.0
3154,1197.0
3155,2458.909091
3156,2222.710526
3157,335.0
3158,1891.7
3159,1905.631579
3160,1384.0
3161,1324.357143
3162,1986.766667
3163,2050.333333
3164,3999.0
3165,1796.6
3166,1406.0
3167,2238.631579
3168,998.0
3169,2526.5
3170,5000.0
3171,1995.0
3172,1817.315789
3173,2548.833333
3174,1995.0
3175,1498.0
3176,1817.315789
3177,1528.807692
3178,2127.333333
3179,2242.636364
3180,1908.166667
3181,1753.0
3182,1634.2
3183,1289.0
3184,6208.0
3185,1597.0
3186,1391.023256
3187,1324.0
3188,1446.125
3189,1969.0
3190,1824.428571
3191,1541.5
3192,1363.5
3193,2362.0
3194,1655.741935
3195,1599.0
3196,1462.3625
3197,2244.0
3198,2178.192308
3199,2521.092437
3200,2245.6
3201,2349.08
3202,2323.9375
3203,1755.75
3204,2048.666667
3205,1534.392857
3206,1998.0
3207,1428.4
3208,2778.0
3209,1709.538462
3210,1523.333333
3211,2019.75
3212,1495.0
3213,1764.0
3214,1996.684211
3215,1938.0
3216,679.0
3217,1721.5
3218,1496.0
3219,1730.0
3220,1997.142857
3221,1998.0
3222,1298.666667
3223,1594.0
3224,2396.4
3225,2117.6
3226,1523.741935
3227,1932.153846
3228,1183.25
3229,2634.222222
3230,1405.0
3231,2116.0
3232,2344.0
3233,1936.6
3234,1431.333333
3235,1980.634146
3236,1695.0
3237,2304.97561
3238,2734.5
3239,2998.0
3240,1781.0
3241,1864.8
3242,1997.0
3243,1594.0
3244,2981.0
3245,2106.5
3246,998.0
3247,0.0
3248,3295.0
3249,1587.222222
3250,2309.0
3251,2953.588235
3252,2979.0
3253,2027.833333
3254,1696.428571
3255,1596.92
3256,2211.071429
3257,2053.0
3258,1750.615385
3259,1827.8
3260,1592.0
3261,698.0
3262,2967.0
3263,1624.769231
3264,1797.4
3265,2345.1
3266,2696.5
3267,1759.190476
3268,2315.0
3269,1984.0
3270,2555.285714
3271,1974.0
3272,2254.0
3273,3498.0
3274,160.0
3275,1833.0
3276,2393.0
3277,1696.428571
3278,2309.340426
3279,2328.333333
3280,3358.666667
3281,1774.778947
3282,2174.037037
3283,998.0
3284,1914.714286
3285,850.2727273
3286,3764.333333
3287,5577.8
3288,1182.4
3289,4395.0
3290,2755.571429
3291,3100.333333
3292,1353.363636
3293,1549.8
3294,2181.2
3295,3228.0
3296,2457.555556
3297,2126.8
3298,1344.823529
3299,592.5625
3300,2614.0
3301,2016.777778
3302,1343.0
3303,3199.0
3304,1497.0
3305,1817.315789
3306,1977.259259
3307,1463.857143
3308,1325.0
3309,1742.6
3310,2085.055556
3311,1707.125
3312,998.0
3313,2768.511628
3314,1972.8125
3315,2367.181818
3316,989.0
3317,4988.0
3318,1590.0
3319,1612.928571
3320,4957.0
3321,2652.375
3322,5733.0
3323,1998.0
3324,1477.0
3325,2234.26087
3326,1747.0
3327,2331.333333
3328,5935.0
3329,2129.0
3330,903.0
3331,2995.0
3332,1998.0
3333,1028.923077
3334,1574.428571
3335,1335.0
3336,3586.0
3337,3800.5
3338,2144.0
3339,2588.6
3340,1622.681818
3341,2376.75
3342,1545.428571
3343,1590.0
3344,1372.4
3345,1166.142857
3346,1650.205128
3347,1998.5
3348,1537.406593
3349,1219.653846
3350,1497.169492
3351,1279.695652
3352,1995.777778
3353,1408.055556
3354,1623.793103
3355,1631.5
3356,1994.0
3357,1698.64
3358,1480.575
3359,1196.0
3360,1366.294118
3361,1920.026316
3362,1677.949153
3363,1367.272727
3364,1743.44186
3365,2043.820513
3366,1835.846154
3367,1933.021739
3368,1596.92
3369,1847.666667
3370,1397.8
3371,2979.0
3372,2283.112903
3373,2425.428571
3374,2151.647059
3375,1723.0
3376,1430.75
3377,2083.523077
3378,1773.0
3379,1791.230769
3380,1873.261538
3381,2598.818182
3382,1836.5
3383,1683.607843
3384,1982.756098
3385,1703.153846
3386,1242.0
3387,1205.192982
3388,1292.352941
3389,2261.193548
3390,1855.0
3391,1310.0
3392,1479.0
3393,1711.571429
3394,1699.119048
3395,1928.714286
3396,1615.333333
3397,1518.0
3398,1718.571429
3399,1424.666667
3400,1832.888889
3401,1853.9
3402,1971.163636
3403,2106.5
3404,1364.0
3405,1921.46789
3406,2521.092437
3407,2813.0
3408,1136.692308
3409,1645.133333
3410,2790.454545
3411,1861.833333
3412,1963.666667
3413,1950.90625
3414,935.625
3415,1498.0
3416,1593.111111
3417,1475.0
3418,2247.333333
3419,2208.090909
3420,1798.0
3421,1108.0
3422,1757.6
3423,1998.0
3424,2326.358974
3425,2284.133333
3426,1506.5
3427,1729.333333
3428,2316.0
3429,3041.0
3430,899.0
3431,2294.764706
3432,1642.875
3433,1794.0
3434,1180.545455
3435,1773.7
3436,2934.631579
3437,1891.588235
3438,2011.555556
3439,1466.307692
3440,1615.370787
3441,1498.25
3442,2081.375
3443,2336.52
3444,868.3333333
3445,2031.469388
3446,1337.714286
3447,1805.924528
3448,1308.285714
3449,1090.4
3450,1854.2
3451,1452.0
3452,2876.0
3453,1837.363636
3454,2998.0
3455,1891.7
3456,1470.909091
3457,2239.666667
3458,1373.75
3459,2972.307692
3460,1741.0
3461,2748.333333
3462,1836.875
3463,1498.0
3464,1374.046512
3465,1424.857143
3466,2697.368421
3467,2994.666667
3468,3005.4
3469,2458.909091
3470,1472.826087
3471,996.0
3472,2719.842105
3473,2084.37931
3474,1372.666667
3475,1774.8125
3476,2234.4
3477,2095.185185
3478,1446.125
3479,1095.777778
3480,1754.4
3481,2050.333333
3482,1289.0
3483,3071.0
3484,998.0
3485,1324.357143
3486,1382.75
3487,2222.710526
3488,1746.944444
3489,1802.774194
3490,1384.0
3491,2127.333333
3492,1969.0
3493,1817.315789
3494,1995.0
3495,1824.428571
3496,2526.5
3497,1324.0
3498,1197.0
3499,335.0
3500,1541.5
3501,3999.0
3502,5000.0
3503,1986.766667
3504,1498.0
3505,1908.166667
3506,1996.684211
3507,1406.0
3508,2238.631579
3509,2349.08
3510,1817.315789
3511,2521.092437
3512,1995.0
3513,1363.5
3514,1753.0
3515,2245.6
3516,2362.0
3517,1655.741935
3518,6208.0
3519,2244.0
3520,2548.833333
3521,1391.023256
3522,2242.636364
3523,1764.0
3524,1998.0
3525,1634.2
3526,1428.4
3527,1597.0
3528,1721.5
3529,2323.9375
3530,1932.153846
3531,1938.0
3532,1599.0
3533,2019.75
3534,1998.0
3535,1594.0
3536,1997.142857
3537,1755.75
3538,1730.0
3539,1969.0
3540,1587.222222
3541,1534.392857
3542,1495.0
3543,1523.333333
3544,1905.631579
3545,2634.222222
3546,1528.807692
3547,1980.634146
3548,1936.6
3549,1431.333333
3550,2778.0
3551,2116.0
3552,1709.538462
3553,1864.8
3554,2117.6
3555,998.0
3556,1750.615385
3557,2734.5
3558,2998.0
3559,1781.0
3560,2344.0
3561,998.0
3562,1759.190476
3563,2211.071429
3564,1594.0
3565,679.0
3566,2048.666667
3567,1523.741935
3568,2345.1
3569,1183.25
3570,1696.428571
3571,1974.0
3572,0.0
3573,2309.0
3574,2953.588235
3575,1496.0
3576,2304.97561
3577,1997.0
3578,2981.0
3579,1695.0
3580,2555.285714
3581,2696.5
3582,1796.6
3583,1827.8
3584,1405.0
3585,1984.0
3586,2396.4
3587,2254.0
3588,1182.4
3589,1696.428571
3590,3358.666667
3591,2053.0
3592,2328.333333
3593,2027.833333
3594,2178.192308
3595,2979.0
3596,3295.0
3597,2309.340426
3598,2181.2
3599,2393.0
3600,1833.0
3601,1977.259259
3602,698.0
3603,2315.0
3604,1592.0
3605,1549.8
3606,1463.857143
3607,2755.571429
3608,1596.92
3609,2016.777778
3610,1477.0
3611,4395.0
3612,2367.181818
3613,2967.0
3614,3228.0
3615,3764.333333
3616,2457.555556
3617,1325.0
3618,3498.0
3619,2234.26087
3620,2614.0
3621,2652.375
3622,1343.0
3623,1497.0
3624,1797.4
3625,1817.315789
3626,903.0
3627,2174.037037
3628,1372.4
3629,2126.8
3630,4957.0
3631,4988.0
3632,989.0
3633,3100.333333
3634,1335.0
3635,1590.0
3636,2106.5
3637,5733.0
3638,5577.8
3639,1707.125
3640,1624.769231
3641,1747.0
3642,1298.666667
3643,2995.0
3644,2768.511628
3645,1998.0
3646,3199.0
3647,1607.25
3648,2085.055556
3649,2144.0
3650,2129.0
3651,1574.428571
3652,3586.0
3653,1994.0
3654,3800.5
3655,1590.0
3656,4997.0
3657,1774.778947
3658,1166.142857
3659,1650.205128
3660,1998.5
3661,1537.406593
3662,1219.653846
3663,1279.695652
3664,1497.169492
3665,1994.0
3666,1995.777778
3667,1408.055556
3668,1623.793103
3669,1631.5
3670,1698.64
3671,1480.575
3672,1366.294118
3673,1196.0
3674,1920.026316
3675,1677.949153
3676,1367.272727
3677,2043.820513
3678,1933.021739
3679,1743.44186
3680,1835.846154
3681,1430.75
3682,1836.5
3683,1596.92
3684,1847.666667
3685,2979.0
3686,1773.0
3687,2425.428571
3688,2151.647059
3689,1397.8
3690,2283.112903
3691,1791.230769
3692,1703.153846
3693,1242.0
3694,1683.607843
3695,1982.756098
3696,2083.523077
3697,2598.818182
3698,1873.261538
3699,1723.0
3700,1593.111111
3701,1205.192982
3702,1479.0
3703,1832.888889
3704,1855.0
3705,1645.133333
3706,1310.0
3707,1615.333333
3708,2261.193548
3709,1518.0
3710,1292.352941
3711,1699.119048
3712,1718.571429
3713,2326.358974
3714,1950.90625
3715,1642.875
3716,2813.0
3717,2247.333333
3718,1928.714286
3719,1853.9
3720,2106.5
3721,1971.163636
3722,2521.092437
3723,2208.090909
3724,1921.46789
3725,1711.571429
3726,1861.833333
3727,1424.666667
3728,935.625
3729,1337.714286
3730,2284.133333
3731,1798.0
3732,2790.454545
3733,1136.692308
3734,1891.7
3735,1108.0
3736,2316.0
3737,899.0
3738,1475.0
3739,1963.666667
3740,1506.5
3741,1180.545455
3742,1364.0
3743,2294.764706
3744,2336.52
3745,1794.0
3746,1757.6
3747,1466.307692
3748,1773.7
3749,868.3333333
3750,3041.0
3751,1308.285714
3752,1891.588235
3753,2934.631579
3754,1729.333333
3755,1498.0
3756,1446.125
3757,2998.0
3758,1998.0
3759,2011.555556
3760,1741.0
3761,2081.375
3762,2972.307692
3763,1498.0
3764,2031.469388
3765,1854.2
3766,2239.666667
3767,1615.370787
3768,1090.4
3769,1836.875
3770,1374.046512
3771,1289.0
3772,2458.909091
3773,2876.0
3774,1373.75
3775,1805.924528
3776,1498.25
3777,1996.684211
3778,1452.0
3779,2697.368421
3780,2050.333333
3781,2084.37931
3782,2748.333333
3783,1837.363636
3784,2234.4
3785,3005.4
3786,1824.428571
3787,2127.333333
3788,1541.5
3789,1095.777778
3790,1324.357143
3791,1324.0
3792,1817.315789
3793,1470.909091
3794,2719.842105
3795,1372.666667
3796,2349.08
3797,1995.0
3798,3071.0
3799,2526.5
3800,2521.092437
3801,2994.666667
3802,2222.710526
3803,1746.944444
3804,1908.166667
3805,1384.0
3806,1754.4
3807,996.0
3808,2245.6
3809,1498.0
3810,1802.774194
3811,5000.0
3812,3999.0
3813,1764.0
3814,1363.5
3815,2244.0
3816,1655.741935
3817,2362.0
3818,1986.766667
3819,1774.8125
3820,1587.222222
3821,998.0
3822,1406.0
3823,2095.185185
3824,1197.0
3825,335.0
3826,1424.857143
3827,1995.0
3828,2238.631579
3829,1969.0
3830,1998.0
3831,1753.0
3832,1391.023256
3833,1817.315789
3834,6208.0
3835,1634.2
3836,1721.5
3837,1932.153846
3838,1428.4
3839,1759.190476
3840,1750.615385
3841,1980.634146
3842,1998.0
3843,2548.833333
3844,1864.8
3845,1431.333333
3846,1594.0
3847,2345.1
3848,1997.142857
3849,2242.636364
3850,998.0
3851,1936.6
3852,2634.222222
3853,2211.071429
3854,1730.0
3855,2019.75
3856,1974.0
3857,2323.9375
3858,1495.0
3859,1938.0
3860,2998.0
3861,2734.5
3862,1781.0
3863,2116.0
3864,1709.538462
3865,1594.0
3866,1534.392857
3867,2344.0
3868,1696.428571
3869,0.0
3870,1183.25
3871,1977.259259
3872,2309.0
3873,2953.588235
3874,1755.75
3875,1599.0
3876,1182.4
3877,2117.6
3878,1523.333333
3879,2555.285714
3880,1463.857143
3881,2181.2
3882,1597.0
3883,1477.0
3884,2696.5
3885,3358.666667
3886,2254.0
3887,1696.428571
3888,1523.741935
3889,2981.0
3890,1549.8
3891,1372.4
3892,2328.333333
3893,1984.0
3894,1827.8
3895,2304.97561
3896,1472.826087
3897,1997.0
3898,2234.26087
3899,2309.340426
3900,2367.181818
3901,2016.777778
3902,2778.0
3903,903.0
3904,2755.571429
3905,2652.375
3906,1833.0
3907,1969.0
3908,1325.0
3909,1335.0
3910,2393.0
3911,4395.0
3912,1382.75
3913,1596.92
3914,679.0
3915,1817.315789
3916,3228.0
3917,1497.0
3918,2048.666667
3919,2315.0
3920,1343.0
3921,2457.555556
3922,1607.25
3923,2053.0
3924,4957.0
3925,4988.0
3926,2979.0
3927,989.0
3928,1590.0
3929,2614.0
3930,5733.0
3931,1507.5
3932,2027.833333
3933,3764.333333
3934,1496.0
3935,1592.0
3936,2995.0
3937,1998.0
3938,1351.0
3939,1695.0
3940,1747.0
3941,2144.0
3942,3295.0
3943,1994.0
3944,1762.75
3945,2126.8
3946,1590.0
3947,1528.807692
3948,3980.0
3949,1707.125
3950,1574.428571
3951,1590.0
3952,4997.0
3953,3590.0
3954,3800.5
3955,1638.888889
3956,2174.037037
3957,1166.142857
3958,1650.205128
3959,1998.5
3960,1537.406593
3961,1279.695652
3962,1219.653846
3963,1994.0
3964,1408.055556
3965,1995.777778
3966,1497.169492
3967,1623.793103
3968,1698.64
3969,1366.294118
3970,1480.575
3971,1631.5
3972,1836.5
3973,1196.0
3974,1677.949153
3975,1367.272727
3976,1430.75
3977,1920.026316
3978,1933.021739
3979,1773.0
3980,2043.820513
3981,1835.846154
3982,2979.0
3983,1743.44186
3984,1791.230769
3985,2151.647059
3986,2425.428571
3987,1847.666667
3988,1596.92
3989,1242.0
3990,1593.111111
3991,1703.153846
3992,1982.756098
3993,1683.607843
3994,2283.112903
3995,1397.8
3996,1645.133333
3997,1832.888889
3998,2326.358974
3999,2598.818182
4000,2083.523077
4001,1642.875
4002,1479.0
4003,1205.192982
4004,1615.333333
4005,1518.0
4006,1873.261538
4007,1337.714286
4008,1310.0
4009,1950.90625
4010,2247.333333
4011,1855.0
4012,1891.7
4013,2261.193548
4014,2813.0
4015,2208.090909
4016,1718.571429
4017,2284.133333
4018,1699.119048
4019,935.625
4020,1292.352941
4021,1723.0
4022,1861.833333
4023,2521.092437
4024,2106.5
4025,1798.0
4026,899.0
4027,1921.46789
4028,2336.52
4029,2316.0
4030,1971.163636
4031,1180.545455
4032,1853.9
4033,1506.5
4034,2294.764706
4035,1928.714286
4036,2790.454545
4037,1424.666667
4038,1466.307692
4039,1446.125
4040,868.3333333
4041,1108.0
4042,1794.0
4043,1475.0
4044,1996.684211
4045,1136.692308
4046,1963.666667
4047,1308.285714
4048,1757.6
4049,1773.7
4050,1289.0
4051,1741.0
4052,1498.0
4053,2972.307692
4054,2998.0
4055,1095.777778
4056,1374.046512
4057,2458.909091
4058,1711.571429
4059,1836.875
4060,2239.666667
4061,2050.333333
4062,1824.428571
4063,3041.0
4064,1854.2
4065,1891.588235
4066,2934.631579
4067,2031.469388
4068,2084.37931
4069,2081.375
4070,2697.368421
4071,2127.333333
4072,1541.5
4073,1090.4
4074,2349.08
4075,2011.555556
4076,1373.75
4077,1324.0
4078,2234.4
4079,2876.0
4080,2521.092437
4081,1817.315789
4082,1324.357143
4083,2748.333333
4084,3005.4
4085,1615.370787
4086,1587.222222
4087,1998.0
4088,2245.6
4089,2526.5
4090,1995.0
4091,1908.166667
4092,1729.333333
4093,1452.0
4094,1764.0
4095,1805.924528
4096,2244.0
4097,1363.5
4098,1372.666667
4099,2222.710526
4100,1498.25
4101,3071.0
4102,2719.842105
4103,1746.944444
4104,1364.0
4105,1384.0
4106,1498.0
4107,1655.741935
4108,5000.0
4109,1759.190476
4110,1498.0
4111,1750.615385
4112,2362.0
4113,1998.0
4114,2345.1
4115,1721.5
4116,1932.153846
4117,3999.0
4118,1864.8
4119,996.0
4120,1974.0
4121,1802.774194
4122,2994.666667
4123,1980.634146
4124,998.0
4125,1977.259259
4126,1431.333333
4127,2211.071429
4128,1634.2
4129,1995.0
4130,1391.023256
4131,1986.766667
4132,1428.4
4133,1406.0
4134,1753.0
4135,2634.222222
4136,1936.6
4137,2238.631579
4138,1477.0
4139,1709.538462
4140,1998.0
4141,2998.0
4142,1197.0
4143,6208.0
4144,1997.142857
4145,2734.5
4146,1781.0
4147,1372.4
4148,1463.857143
4149,1594.0
4150,1730.0
4151,335.0
4152,2116.0
4153,1594.0
4154,1837.363636
4155,1182.4
4156,1817.315789
4157,1969.0
4158,2019.75
4159,1754.4
4160,2344.0
4161,1696.428571
4162,998.0
4163,1495.0
4164,2181.2
4165,1938.0
4166,0.0
4167,2953.588235
4168,2323.9375
4169,2555.285714
4170,2309.0
4171,1549.8
4172,2234.26087
4173,1774.8125
4174,1183.25
4175,903.0
4176,3358.666667
4177,2367.181818
4178,2696.5
4179,1696.428571
4180,2242.636364
4181,2254.0
4182,2328.333333
4183,2548.833333
4184,2652.375
4185,1335.0
4186,2016.777778
4187,1607.25
4188,1534.392857
4189,2117.6
4190,2095.185185
4191,2981.0
4192,1984.0
4193,2309.340426
4194,2755.571429
4195,1325.0
4196,1523.333333
4197,1507.5
4198,1997.0
4199,1755.75
4200,1827.8
4201,2304.97561
4202,4395.0
4203,1817.315789
4204,1599.0
4205,1497.0
4206,1343.0
4207,1470.909091
4208,1351.0
4209,1596.92
4210,1833.0
4211,1523.741935
4212,2979.0
4213,3228.0
4214,4957.0
4215,4988.0
4216,989.0
4217,1590.0
4218,2457.555556
4219,5733.0
4220,1762.75
4221,1998.0
4222,2995.0
4223,1590.0
4224,2393.0
4225,1994.0
4226,1747.0
4227,2144.0
4228,1206.0
4229,1520.952381
4230,652.0
4231,1638.888889
4232,3590.0
4233,1347.666667
4234,3980.0
4235,1590.0
4236,1568.0
4237,1597.0
4238,4997.0
4239,1424.857143
4240,3764.333333
4241,1985.0
4242,2315.0
4243,1166.142857
4244,1650.205128
4245,1998.5
4246,1994.0
4247,1537.406593
4248,1279.695652
4249,1219.653846
4250,1408.055556
4251,1995.777778
4252,1698.64
4253,1836.5
4254,1366.294118
4255,1623.793103
4256,1480.575
4257,1497.169492
4258,1430.75
4259,1773.0
4260,1631.5
4261,1677.949153
4262,1196.0
4263,1367.272727
4264,1920.026316
4265,1933.021739
4266,1593.111111
4267,1242.0
4268,1791.230769
4269,2043.820513
4270,2979.0
4271,1835.846154
4272,2151.647059
4273,1703.153846
4274,2425.428571
4275,2326.358974
4276,1982.756098
4277,1683.607843
4278,1596.92
4279,1642.875
4280,1847.666667
4281,1645.133333
4282,1743.44186
4283,1832.888889
4284,1337.714286
4285,2283.112903
4286,1891.7
4287,1397.8
4288,2598.818182
4289,1518.0
4290,2247.333333
4291,1950.90625
4292,1479.0
4293,1205.192982
4294,1615.333333
4295,1310.0
4296,2208.090909
4297,2083.523077
4298,2813.0
4299,2284.133333
4300,1855.0
4301,1873.261538
4302,2336.52
4303,1718.571429
4304,1446.125
4305,899.0
4306,1996.684211
4307,2261.193548
4308,2316.0
4309,1861.833333
4310,935.625
4311,1798.0
4312,868.3333333
4313,2521.092437
4314,2294.764706
4315,1095.777778
4316,1180.545455
4317,1466.307692
4318,2106.5
4319,1289.0
4320,1506.5
4321,1794.0
4322,1699.119048
4323,1921.46789
4324,1308.285714
4325,1971.163636
4326,1741.0
4327,2790.454545
4328,1498.0
4329,1108.0
4330,1424.666667
4331,2972.307692
4332,1475.0
4333,1292.352941
4334,1853.9
4335,1374.046512
4336,2998.0
4337,1757.6
4338,2458.909091
4339,1773.7
4340,2050.333333
4341,1824.428571
4342,1928.714286
4343,2349.08
4344,1963.666667
4345,1836.875
4346,2239.666667
4347,1587.222222
4348,1136.692308
4349,1541.5
4350,2521.092437
4351,2127.333333
4352,1324.0
4353,2084.37931
4354,2697.368421
4355,1817.315789
4356,1854.2
4357,2234.4
4358,1324.357143
4359,2245.6
4360,3041.0
4361,1891.588235
4362,1373.75
4363,1090.4
4364,1764.0
4365,1908.166667
4366,1750.615385
4367,2934.631579
4368,2081.375
4369,2748.333333
4370,2526.5
4371,3005.4
4372,2244.0
4373,2031.469388
4374,1759.190476
4375,1995.0
4376,1363.5
4377,1977.259259
4378,1723.0
4379,1477.0
4380,2876.0
4381,1864.8
4382,1655.741935
4383,2345.1
4384,2011.555556
4385,1372.4
4386,1974.0
4387,2222.710526
4388,998.0
4389,1463.857143
4390,2362.0
4391,1980.634146
4392,3071.0
4393,1932.153846
4394,5000.0
4395,1721.5
4396,1746.944444
4397,1384.0
4398,1498.0
4399,1372.666667
4400,1431.333333
4401,1998.0
4402,2211.071429
4403,1615.370787
4404,996.0
4405,1709.538462
4406,2719.842105
4407,2998.0
4408,1182.4
4409,2634.222222
4410,1936.6
4411,1634.2
4412,2734.5
4413,1452.0
4414,1781.0
4415,2234.26087
4416,3999.0
4417,2181.2
4418,2116.0
4419,1998.0
4420,1428.4
4421,1549.8
4422,1995.0
4423,1594.0
4424,1391.023256
4425,1997.142857
4426,1711.571429
4427,1594.0
4428,903.0
4429,1730.0
4430,6208.0
4431,2019.75
4432,1335.0
4433,1696.428571
4434,1986.766667
4435,1607.25
4436,2953.588235
4437,1998.0
4438,1753.0
4439,2344.0
4440,2555.285714
4441,2367.181818
4442,0.0
4443,2238.631579
4444,2309.0
4445,1495.0
4446,3358.666667
4447,2652.375
4448,1406.0
4449,1507.5
4450,2994.666667
4451,2328.333333
4452,1696.428571
4453,1805.924528
4454,1197.0
4455,2254.0
4456,2696.5
4457,1183.25
4458,2016.777778
4459,1802.774194
4460,1938.0
4461,1729.333333
4462,1498.25
4463,2323.9375
4464,1817.315789
4465,1325.0
4466,1351.0
4467,2755.571429
4468,2981.0
4469,1969.0
4470,2309.340426
4471,1762.75
4472,1817.315789
4473,1497.0
4474,4395.0
4475,1520.952381
4476,2979.0
4477,1343.0
4478,1984.0
4479,4957.0
4480,652.0
4481,1206.0
4482,1597.0
4483,2304.97561
4484,989.0
4485,1347.666667
4486,998.0
4487,2117.6
4488,4988.0
4489,1590.0
4490,1590.0
4491,1998.0
4492,1755.75
4493,1638.888889
4494,335.0
4495,5733.0
4496,1994.0
4497,1997.0
4498,3228.0
4499,1962.058824
4500,469.6
4501,2242.636364
4502,1568.0
4503,1827.8
4504,3590.0
4505,2995.0
4506,2144.0
4507,1985.0
4508,1518.678571
4509,1747.0
4510,1849.545455
4511,1596.92
4512,3980.0
4513,1808.384615
4514,1350.0
4515,1275.0
4516,1590.0
4517,2652.8
4518,2457.555556
4519,4997.0
4520,1166.142857
4521,1650.205128
4522,1994.0
4523,1537.406593
4524,1998.5
4525,1279.695652
4526,1836.5
4527,1408.055556
4528,1219.653846
4529,1995.777778
4530,1698.64
4531,1366.294118
4532,1430.75
4533,1480.575
4534,1623.793103
4535,1773.0
4536,1593.111111
4537,1677.949153
4538,1933.021739
4539,1242.0
4540,1920.026316
4541,2326.358974
4542,1791.230769
4543,1367.272727
4544,1497.169492
4545,1196.0
4546,2979.0
4547,1703.153846
4548,1642.875
4549,1631.5
4550,2151.647059
4551,1835.846154
4552,1683.607843
4553,1337.714286
4554,1645.133333
4555,2425.428571
4556,1982.756098
4557,2043.820513
4558,1832.888889
4559,1891.7
4560,1847.666667
4561,1596.92
4562,2247.333333
4563,1950.90625
4564,1518.0
4565,1205.192982
4566,2283.112903
4567,2208.090909
4568,2598.818182
4569,1479.0
4570,1996.684211
4571,2284.133333
4572,2813.0
4573,1310.0
4574,1446.125
4575,1615.333333
4576,1095.777778
4577,2336.52
4578,1743.44186
4579,899.0
4580,2316.0
4581,1718.571429
4582,868.3333333
4583,1397.8
4584,1289.0
4585,1855.0
4586,1798.0
4587,2294.764706
4588,2083.523077
4589,1861.833333
4590,2521.092437
4591,1180.545455
4592,2261.193548
4593,1873.261538
4594,1308.285714
4595,1794.0
